Verify,Finalize,Follow-Up,Session Date,Moved From Facility,Spawning Location,Spawning Location Is Offsite,Spawning Offsite Owner Facility,Spawning Offsite Location Latitude,Spawning Offsite Location Longitude,Spawning Offsite Location Description,Spawning Session Name,Is Import,Is Group Session,Import Custom,Spawning Session Lot #,Cross ID,Spawn ID,Sex,Origin,Origin Expression,Origin Description,Origin Start Date,Origin End Date,Origin Creator,Origin Creation Date,Spawning Ratio,Stock,Stock Agency,Stock Facility,Stock Description,Session Progeny,Brood Year,Spawning Session Comments,Species,Run,Egg Weight(g),Estimated Egg Count,Edit Spawn Cross Notes,Immediate Container,Times Used,Length,Age Calculated,Age Criteria Start Length,Age Criteria End Length,Age Criteria End Date,Age Criteria Start Date,Age Designation,Spawn Status,Living State,Why Not Spawned,Moved From,Moved From Is Offsite,Offsite Moved From Owner Facility,Offsite Moved From Latitude,Offsite Moved From Longitude,Offsite Moved From Location Description,Source Trap Facility,Source Trap,Moved To,Moved To Is Offsite,Offsite Moved To Owner Facility,Offsite Moved To Latitude,Offsite Moved To Longitude,Offsite Moved To Location Description,Moved To Facility,Release Site,Release Site Latitude,Release Site Longitude,Disposition,Purpose,Existing Marks,Existing Marks Quantity,Applied Marks,Applied Marks Quantity,Existing Tags,Applied Tags,Existing CWT,Existing CWT Value,Applied CWT,Applied CWT Value,Existing PIT,Applied PIT,GEN Sample,Samples,Conditions,Notes
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F47_Lookingglass Egg Room/Tray294,201_25_M48,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray294,2,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919FC,NA,GEN OtsLOOK25S_0482,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F48_Lookingglass Egg Room/Tray295,201_25_M48,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray295,2,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919FC,NA,GEN OtsLOOK25S_0482,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F46_Lookingglass Egg Room/Tray293,201_25_F46,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray293,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A32,NA,GEN OtsLOOK25S_0487,NA,NA,1A32
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,N/A,201_25_M7,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,Jack/Jill,NotSpawned,Killed,Cull,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,"3D6.1534695953, 3DD.0078E1AC36",NA,NA,NA,NA,KPS
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,N/A,201_25_M10,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,Adult,NotSpawned,Killed,Cull,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695945,NA,NA,NA,NA,KPS
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,N/A,201_25_M8,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,Adult,NotSpawned,Killed,Cull,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469597E,NA,NA,NA,NA,KPS
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F44_Lookingglass Egg Room/Tray291,201_25_F44,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray291,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A11,NA,GEN OtsLOOK25S_0485,NA,NA,1A11
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F45_Lookingglass Egg Room/Tray292,201_25_F45,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray292,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A30,NA,GEN OtsLOOK25S_0486,NA,NA,1A30
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F42_Lookingglass Egg Room/Tray289,201_25_F42,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray289,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469598B,NA,GEN OtsLOOK25S_0483,NA,NA,598B
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F46_Lookingglass Egg Room/Tray293,201_25_M46,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray293,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695962,NA,GEN OtsLOOK25S_0480,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F47_Lookingglass Egg Room/Tray294,201_25_M46,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray294,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695962,NA,GEN OtsLOOK25S_0480,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F48_Lookingglass Egg Room/Tray295,201_25_M46,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray295,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695962,NA,GEN OtsLOOK25S_0480,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F48_Lookingglass Egg Room/Tray295,201_25_F48,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray295,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695944,NA,GEN OtsLOOK25S_0489,NA,NA,5944
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,N/A,201_25_M12,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,Adult,NotSpawned,Killed,Cull,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695934,NA,NA,NA,NA,KPS
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F44_Lookingglass Egg Room/Tray291,201_25_M44,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray291,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919E5,NA,GEN OtsLOOK25S_0478,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F45_Lookingglass Egg Room/Tray292,201_25_M44,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray292,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919E5,NA,GEN OtsLOOK25S_0478,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,N/A,201_25_M2,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,NA,NA,NA,0,NA,FALSE,NA,NA,NA,NA,Adult,NotSpawned,Killed,Cull,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A1C,NA,NA,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F43_Lookingglass Egg Room/Tray290,201_25_F43,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray290,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.15346919DF,NA,GEN OtsLOOK25S_0484,NA,NA,19DF
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F46_Lookingglass Egg Room/Tray293,201_25_M47,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray293,2,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469594B,NA,GEN OtsLOOK25S_0481,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F47_Lookingglass Egg Room/Tray294,201_25_M47,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray294,2,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469594B,NA,GEN OtsLOOK25S_0481,NA,NA,NA
FALSE,FALSE,FALSE,9/10/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/10/2025 LGH Spawning Room (Lot #201.25.204), 8:00 AM",FALSE,FALSE,NA,201.25.204,201_25_F48_Lookingglass Egg Room/Tray295,201_25_M47,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray295,2,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.153469594B,NA,GEN OtsLOOK25S_0481,NA,NA,NA
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F30_Lookingglass Egg Room/Tray405,201_25_M30,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray405,1,NA,FALSE,NA,NA,NA,NA,Jack/Jill,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A16,NA,GEN OtsLOOK25S_0440,NA,NA,1A16
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F31_Lookingglass Egg Room/Tray406,201_25_M30,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray406,1,NA,FALSE,NA,NA,NA,NA,Jack/Jill,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534691A16,NA,GEN OtsLOOK25S_0440,NA,NA,1A16
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F31_Lookingglass Egg Room/Tray406,201_25_F31,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray406,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,UNC,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695927,NA,GEN OtsLOOK25S_0465,NA,NA,5927
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F40_Lookingglass Egg Room/Tray415,201_25_M41,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray415,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695926,NA,GEN OtsLOOK25S_0461,NA,NA,5926
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F41_Lookingglass Egg Room/Tray416,201_25_M41,Male,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray416,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695926,NA,GEN OtsLOOK25S_0461,NA,NA,5926
FALSE,FALSE,FALSE,9/3/2025 8:00:00 AM,Lookingglass Fish Hatchery,LGH Spawning Room,FALSE,NA,NA,NA,NA,"9/3/2025 LGH Spawning Room (Lot #201.25.203), 8:00 AM",FALSE,FALSE,NA,201.25.203,201_25_F39_Lookingglass Egg Room/Tray414,201_25_F39,Female,Uncategorized,NA,NA,NA,NA,NA,NA,2 : 2,Catherine Creek (201H),ODFW,NA,NA,Integrated,BY 2025,NA,Chinook,Spring,NA,3494,NA,Lookingglass Egg Room/Tray414,1,NA,FALSE,NA,NA,NA,NA,Adult,SpawnedKilled,Killed,NA,LGH Catherine Creek Broodstock Holding,FALSE,NA,NA,NA,NA,CTUIR,Catherine Creek Trap,Landfill,FALSE,NA,NA,NA,NA,Lookingglass Fish Hatchery,NA,NA,NA,Disposed,General Disposal,AD,1,NA,NA,NA,NA,Not Present,NA,NA,NA,3D6.1534695935,NA,GEN OtsLOOK25S_0473,NA,NA,5935
